userId,movieId,rating,timestamp
13,750,1,19-02-2017
13,491,1,13-01-2016
13,2737,1,19-03-2016
13,36603,1,03-07-2016
13,60559,1,13-09-2015
13,73805,1,16-08-2016
13,73962,2,03-07-2016
13,9349,1,11-12-2016
13,9272,1,13-09-2015
13,33881,1,14-08-2015
13,35140,1,14-08-2015
13,58993,1,14-06-2017
13,35213,1,27-09-2015
13,63955,1,13-09-2015
13,6826,1,13-01-2017
13,62805,2,19-02-2017
13,34999,1,13-01-2016
13,2535,1,19-03-2016
13,32779,3,08-10-2016
13,36493,1,16-08-2016
13,36491,1,11-09-2016
13,13085,4,04-03-2017
13,36600,1,21-05-2016
13,9496,1,07-12-2015
13,35222,1,19-03-2016
13,64997,1,03-07-2016
13,79403,1,19-03-2016
13,34938,1,13-01-2017
13,64840,1,23-10-2016
13,62255,2,19-03-2016
13,2505,1,07-11-2015
13,73971,2,19-03-2016
13,73590,1,14-06-2017
13,9402,1,07-08-2015
13,2768,1,19-03-2016
13,34937,2,03-07-2016
13,59199,1,26-03-2016
13,11757,1,26-03-2016
13,42689,1,13-01-2017
13,64889,1,11-09-2016
13,6914,11,09-03-2017
13,74647,1,05-05-2017
13,341,1,02-09-2015
13,9456,1,11-12-2016
13,79345,1,07-12-2015
13,60694,1,19-03-2016
13,35099,1,13-01-2017
13,75073,1,09-03-2017
13,74648,1,07-11-2015
13,35172,1,03-01-2016
13,36081,1,02-09-2015
13,34941,1,01-04-2017
13,35215,2,01-04-2017
13,380,1,13-01-2016
13,6676,1,05-05-2017
13,35135,4,03-07-2016
13,34684,2,19-03-2016
13,34961,1,07-08-2015
13,73616,1,13-01-2016
13,2726,11,14-06-2017
13,34971,1,19-03-2016
13,36543,1,11-09-2016
13,9319,4,08-10-2016
13,3003,1,01-04-2017
13,9463,1,03-07-2016
13,1341,1,07-12-2015
13,79323,1,19-03-2016
13,9455,1,11-12-2016
13,1311,1,23-10-2016
13,62594,1,08-10-2016
13,463,1,19-03-2016
13,36615,1,03-01-2016
13,37250,1,04-03-2017
13,34955,1,14-10-2015
13,2796,8,14-06-2017
13,35056,1,13-09-2015
13,59444,1,03-07-2016
13,9409,2,08-10-2016
13,9466,1,13-09-2015
13,79313,1,03-01-2016
13,2725,1,07-12-2015
13,59452,3,04-03-2017
13,39636,2,16-08-2015
13,36856,7,08-10-2016
13,34951,1,13-01-2017
13,73650,1,09-03-2017
13,1802,2,19-02-2017
13,73645,1,03-01-2016
13,36496,1,07-11-2015
13,72963,3,08-10-2016
13,73049,1,13-01-2017
13,65149,1,13-01-2017
13,34969,1,13-01-2016
13,64845,2,21-05-2016
13,74463,2,23-10-2016
13,79222,1,07-08-2015
13,73171,4,25-03-2017
13,34956,2,19-02-2017
13,64847,1,23-10-2016
13,1064,4,08-10-2016
13,36449,1,14-10-2015
13,36466,1,01-04-2017
13,73073,1,07-08-2015
13,72960,2,19-02-2017
13,64888,1,11-09-2016
13,34970,1,01-04-2017
13,36427,1,14-10-2015
13,79332,2,08-10-2016
13,36441,2,02-09-2015
13,72883,2,23-10-2016
13,1451,1,11-12-2016
13,64846,1,02-09-2015
13,9406,1,13-09-2015
13,79216,1,04-03-2017
13,1408,1,07-12-2015
13,36433,1,26-12-2015
13,2608,1,23-10-2016
13,9405,1,08-10-2016
14,277,1,21-04-2016
14,34999,1,06-02-2016
14,35000,4,26-12-2016
14,36544,3,21-04-2016
14,73064,1,24-08-2015
14,35195,1,12-02-2016
14,73617,2,22-03-2017
14,76530,3,05-12-2016
14,73073,3,12-02-2016
14,261,1,15-01-2016
14,73062,1,12-02-2016
14,73691,74,13-06-2017
14,380,4,16-11-2016
14,35012,1,09-05-2016
14,36530,1,31-07-2016
14,36161,30,03-03-2017
14,17754,1,19-02-2016
14,55410,1,24-09-2015
14,76549,1,05-12-2016
14,73052,3,05-12-2016
14,11719,2,23-03-2017
14,35216,2,06-09-2016
14,36550,1,05-12-2016
14,89333,1,15-02-2017
14,11727,5,05-12-2016
14,35006,1,24-08-2015
14,35293,1,29-05-2016
14,35010,1,12-02-2016
14,76572,1,05-12-2016
14,32886,2,06-09-2016
14,35213,1,12-02-2016
14,32872,1,29-08-2016
14,39713,2,28-10-2016
14,62521,1,20-09-2016
14,35285,1,13-12-2016
14,35900,1,14-07-2016
14,80,1,15-01-2016
14,36539,1,15-03-2016
14,2961,1,05-02-2017
14,34991,1,27-09-2016
14,89015,2,04-09-2016
14,260,1,15-03-2016
14,87690,3,07-12-2016
14,73205,1,20-05-2017
14,74985,20,20-05-2017
14,35215,2,15-03-2016
14,32871,1,29-08-2016
14,36553,1,06-10-2016
14,64710,4,27-01-2017
14,35255,1,20-09-2016
14,73591,2,13-06-2017
14,34986,1,13-06-2017
14,55104,76,10-06-2017
14,60835,3,29-08-2016
14,35207,1,06-09-2016
14,35206,1,22-03-2017
14,87792,1,15-02-2017
14,32779,1,12-10-2016
14,32721,1,18-01-2016
14,73057,1,10-01-2017
14,11688,8,20-12-2016
14,62350,2,05-12-2016
14,35309,70,13-06-2017
14,17753,1,19-12-2016
14,34982,1,12-02-2016
14,64931,4,27-02-2017
14,2971,4,22-03-2017
14,64708,1,05-09-2016
14,34985,1,03-02-2017
14,76586,1,22-03-2017
14,74984,1,21-04-2016
14,35149,1,12-02-2016
14,17759,2,10-03-2016
14,84246,1,06-01-2016
14,74690,1,22-03-2017
14,14480,7,10-03-2017
14,79222,61,07-04-2017
14,4581,2,20-10-2016
14,35265,1,13-12-2016
14,62633,1,04-09-2016
14,2816,1,23-01-2017
14,2808,1,12-02-2016
14,64933,2,05-12-2016
14,73070,4,06-09-2016
14,73244,1,24-09-2015
14,55409,1,15-09-2015
14,73824,1,31-10-2016
14,14292,1,14-07-2016
14,64123,1,20-10-2016
14,73054,2,06-09-2016
14,63926,1,06-10-2016
14,79335,1,13-12-2016
14,9128,59,13-06-2017
14,17617,85,13-06-2017
14,33384,2,08-09-2016
14,9178,2,20-10-2016
14,7757,1,20-10-2016
14,9259,65,20-05-2017
14,73135,3,25-02-2016
14,73046,5,05-12-2016
14,39716,2,28-10-2016
14,73049,6,05-12-2016
14,76638,1,20-10-2016
14,4620,1,04-09-2016
14,35262,1,03-03-2016
14,33355,4,16-09-2016
14,33376,4,13-12-2016
14,33367,25,26-12-2016
14,34974,1,24-08-2015
14,11042,11,20-05-2017
14,60776,2,22-03-2017
14,88881,1,27-08-2016
14,73066,1,24-08-2015
14,11686,61,20-05-2017
14,17928,1,16-01-2016
14,64549,2,13-09-2016
14,64088,83,13-06-2017
14,5743,1,04-09-2016
14,85198,1,04-09-2016
14,14479,1,23-02-2017
14,73047,1,06-09-2016
14,73036,1,29-03-2016
14,34989,1,09-05-2016
14,64711,4,22-03-2017
14,32193,2,18-01-2016
14,35196,2,13-12-2015
14,73171,9,28-02-2017
14,14460,2,05-09-2016
14,63925,1,06-10-2016
14,79209,1,03-01-2017
14,34979,2,20-05-2017
14,89915,4,10-06-2017
14,36859,1,05-12-2016
14,34932,3,26-10-2016
14,33927,1,15-12-2015
14,87673,6,10-01-2017
14,43226,2,18-01-2016
14,87739,1,09-03-2016
14,73081,2,26-04-2016
14,9319,31,20-05-2017
14,17755,1,01-04-2016
14,14465,1,12-02-2016
14,11700,59,10-06-2017
14,36951,1,23-11-2015
14,79425,1,14-07-2016
14,88908,4,10-04-2017
14,3123,13,20-05-2017
14,9402,1,24-09-2015
14,76538,1,15-03-2016
14,35185,1,15-03-2016
14,35194,1,24-08-2015
14,73055,8,05-12-2016
14,34977,1,03-01-2017
14,35172,1,26-07-2016
14,19494,1,04-09-2016
14,89926,2,31-07-2016
14,9380,6,23-02-2017
14,14428,2,14-07-2016
14,62804,3,20-05-2017
14,62700,1,07-11-2016
14,73043,2,27-02-2017
14,74393,1,09-12-2016
14,62702,1,07-11-2016
14,62701,1,07-11-2016
14,73060,2,05-12-2016
14,35004,2,15-03-2016
14,90979,1,15-09-2015
14,73040,1,12-10-2016
14,35117,1,24-08-2015
14,35150,2,06-09-2016
14,65014,1,13-12-2016
14,7443,2,17-02-2017
14,89660,1,23-07-2016
14,74692,1,31-07-2016
14,2755,1,24-02-2016
14,34938,1,09-05-2016
14,34940,1,12-02-2016
14,87893,5,06-03-2017
14,87679,2,15-03-2016
14,87689,2,23-02-2017
14,11738,1,15-03-2016
14,64942,1,19-09-2016
14,17898,1,05-02-2017
14,88879,1,27-08-2016
14,9381,3,22-03-2017
14,88828,1,31-03-2016
14,33370,25,24-11-2016
14,91173,1,18-01-2016
14,11659,1,25-02-2017
14,76608,2,06-09-2016
14,2556,1,29-08-2016
14,76139,2,29-08-2016
14,14458,3,05-12-2016
14,14478,3,20-07-2016
14,35135,2,15-03-2016
14,35133,5,25-10-2016
14,14436,1,06-03-2017
14,73048,2,27-02-2017
14,11717,1,23-03-2017
14,73059,1,22-10-2016
14,60635,1,29-03-2016
14,34937,2,15-03-2016
14,58819,1,18-01-2016
14,84257,1,06-01-2016
14,34993,1,31-07-2016
14,18116,1,31-07-2016
14,19513,1,04-09-2016
14,32278,1,29-03-2016
14,32210,1,03-01-2017
14,90772,1,22-03-2017
14,90912,1,25-02-2017
14,33631,1,26-03-2016
14,58836,4,25-03-2016
14,33377,1,15-09-2015
14,60634,1,31-07-2016
14,2732,1,07-12-2016
14,7679,1,24-08-2015
14,34931,4,06-10-2016
14,87819,1,23-01-2017
14,34941,1,06-02-2016
14,9386,2,22-03-2017
14,34971,1,05-12-2016
14,11492,1,04-09-2016
14,34953,6,25-10-2016
14,9452,1,31-07-2016
14,34945,1,06-02-2016
14,6789,6,05-08-2016
14,11729,1,15-03-2016
14,89914,3,04-02-2017
14,59202,2,09-05-2016
14,75369,2,20-05-2017
14,14469,1,24-08-2015
14,1429,1,14-07-2016
14,1341,1,08-12-2015
14,35097,1,14-07-2016
14,90383,1,14-07-2016
14,14464,1,12-02-2016
14,73044,10,05-12-2016
14,73045,1,27-02-2017
14,88862,1,04-01-2017
14,34951,2,29-03-2016
14,4857,1,06-01-2016
14,7661,1,13-08-2016
14,58832,2,29-10-2016
14,463,1,18-03-2016
14,35005,1,06-09-2016
14,65010,1,13-12-2016
14,17877,1,05-12-2016
14,89006,1,14-07-2016
14,7445,9,10-04-2017
14,89927,1,31-12-2015
14,55644,1,16-01-2017
14,14281,126,13-06-2017
14,62800,1,06-09-2016
14,85215,1,04-09-2016
14,59452,44,23-03-2017
14,76609,2,06-09-2016
14,75073,48,13-06-2017
14,33924,1,10-06-2017
14,43298,1,14-02-2017
14,87684,3,30-01-2017
14,13048,10,10-06-2017
14,9507,2,13-12-2016
14,9524,1,31-07-2016
14,88783,1,18-01-2016
14,6911,1,20-05-2017
14,55614,1,05-03-2017
14,59682,1,20-05-2017
14,87368,1,20-05-2017
14,58979,1,08-08-2016
14,7447,16,22-03-2017
14,822,1,07-03-2016
14,14477,3,15-03-2016
14,35092,1,03-01-2017
14,65009,1,04-08-2016
14,90680,1,14-07-2016
14,35091,2,06-02-2017
14,6905,1,13-09-2016
14,34957,1,12-02-2016
14,33373,3,28-04-2016
14,73034,2,10-08-2016
14,34952,3,05-12-2016
14,2785,1,18-12-2016
14,33327,1,10-03-2016
14,7663,44,10-06-2017
14,35011,1,08-09-2016
14,89580,1,30-08-2016
14,34944,1,12-02-2016
14,34961,1,15-03-2016
14,88949,3,18-03-2016
14,34956,2,20-05-2017
14,6914,4,19-09-2016
14,14430,3,27-08-2016
14,6790,1,03-02-2017
14,6788,2,08-04-2016
14,33680,8,13-06-2017
14,90501,4,05-02-2017
14,2809,4,14-03-2016
14,39850,1,10-03-2016
14,7449,11,20-05-2017
14,35131,1,02-03-2016
14,17878,1,05-12-2016
14,33544,1,04-09-2016
14,34955,5,28-01-2017
14,44047,1,14-07-2016
14,84282,1,04-09-2016
14,88878,1,27-08-2016
14,43486,1,10-04-2017
14,5765,1,04-09-2016
14,33375,22,04-01-2017
14,58800,1,04-09-2016
14,2616,1,20-05-2017
14,818,1,14-07-2016
14,36856,8,28-11-2016
14,7683,14,10-03-2017
14,87894,5,16-01-2017
14,87681,1,02-03-2017
14,59301,1,16-01-2016
14,34962,1,06-03-2017
14,34960,1,11-02-2017
14,73042,2,05-12-2016
14,33902,1,05-10-2016
14,85210,1,04-09-2016
14,33368,41,04-01-2017
14,58834,4,20-05-2017
14,33925,1,23-11-2015
14,1340,5,29-03-2016
14,87491,1,18-01-2016
14,36861,2,08-06-2017
14,34910,1,29-12-2016
14,9177,1,24-09-2015
14,33322,2,13-12-2016
14,87672,2,19-02-2017
14,5769,1,04-09-2016
14,88278,121,13-06-2017
14,59648,11,10-06-2017
14,33679,3,20-05-2017
14,33289,1,18-10-2016
14,2731,5,02-03-2017
14,34912,2,19-11-2016
14,2725,19,20-05-2017
14,87420,4,27-02-2017
14,7662,25,25-02-2017
14,74388,1,19-12-2016
14,87818,1,04-12-2015
14,33917,2,05-03-2016
14,43562,36,20-05-2017
14,79992,3,26-10-2016
14,55579,4,07-12-2016
14,60618,1,24-09-2015
14,72920,2,11-02-2017
14,87471,1,23-11-2016
14,2543,1,29-02-2016
14,58825,1,10-04-2017
14,1343,1,11-01-2016
14,73033,2,27-02-2017
14,33911,1,12-01-2017
14,32934,1,04-08-2016
14,7448,29,13-12-2016
14,33340,2,13-12-2016
14,59256,3,06-09-2016
14,43311,1,14-02-2017
14,33904,3,03-02-2017
14,59201,2,09-03-2016
14,74902,1,29-05-2016
14,33913,2,05-03-2017
14,35102,2,19-02-2017
14,7444,8,28-01-2017
14,7446,11,27-09-2016
14,13397,2,05-12-2016
14,33933,26,13-06-2017
14,87380,1,24-09-2015
14,43225,3,08-09-2016
14,802,3,29-12-2016
14,43451,1,18-10-2016
14,33343,1,19-09-2016
14,55559,1,25-02-2017
14,33670,1,18-01-2016
14,35104,1,16-01-2017
14,89917,1,24-08-2015
14,35033,2,23-09-2016
14,11766,38,30-03-2017
14,11741,3,29-03-2016
14,35034,2,05-12-2016
14,33678,9,01-12-2016
14,74463,19,23-03-2017
14,35088,2,09-05-2016
14,33914,1,05-12-2016
14,33905,10,01-12-2016
14,33372,20,05-12-2016
14,33329,1,06-03-2016
14,55615,3,31-07-2016
14,35132,5,03-02-2017
14,57308,27,13-06-2017
14,58785,15,20-05-2017
14,73020,3,31-03-2016
14,73028,4,05-12-2016
14,43300,1,14-02-2017
14,72917,1,29-05-2016
14,12565,14,10-03-2017
14,72938,1,17-02-2017
14,55618,1,08-09-2016
14,55599,5,08-06-2017
14,55575,1,07-11-2016
14,33326,5,13-12-2016
14,13051,2,31-12-2015
14,35087,2,12-02-2016
14,12241,2,13-12-2016
14,13316,1,14-07-2016
14,33808,2,15-03-2016
14,43198,1,17-11-2015
14,11871,10,16-01-2017
14,43306,1,14-02-2017
14,85201,1,25-02-2017
14,32991,1,12-11-2016
14,43317,1,29-09-2016
14,73032,8,05-12-2016
14,74693,3,09-05-2016
14,43303,1,14-02-2017
14,55411,3,20-10-2016
14,33391,1,29-04-2017
14,33388,1,20-02-2016
14,59189,1,08-12-2015
14,32922,1,15-03-2016
14,811,2,03-11-2016
14,55645,2,31-07-2016
14,11760,2,19-11-2016
14,55658,1,27-02-2017
14,72961,5,03-03-2017
14,33006,2,18-10-2016
14,35044,2,28-10-2016
14,84694,1,06-01-2016
14,59204,3,09-05-2016
14,73029,1,27-02-2017
14,32990,1,02-12-2016
14,35063,2,28-10-2016
14,33320,12,13-12-2016
14,13099,1,20-02-2016
14,11754,1,15-03-2016
14,13050,1,10-06-2017
14,11758,2,31-07-2016
14,11750,4,05-12-2016
14,73021,4,05-12-2016
14,65144,1,12-02-2017
14,72937,2,04-01-2017
15,35148,1,11-03-2017
15,1408,2,11-03-2017
15,34922,1,24-12-2016
15,35149,1,24-12-2016
15,73050,1,17-09-2016
15,73503,1,26-12-2015
15,73073,1,10-01-2016
15,74942,1,07-01-2017
15,816,1,11-03-2017
15,35216,3,03-06-2017
15,35136,2,11-03-2017
15,73046,1,17-09-2016
15,35195,1,10-10-2015
15,35132,2,03-06-2017
15,73616,2,08-02-2016
15,87507,2,05-03-2016
15,35051,2,27-11-2016
15,34980,1,11-03-2017
15,32500,1,24-10-2016
15,73617,2,11-03-2017
15,32193,1,13-02-2016
15,13432,1,17-09-2016
15,60555,2,10-01-2016
15,17651,1,05-02-2017
15,1320,1,05-03-2016
15,1411,1,26-12-2015
15,73052,1,08-02-2016
15,32761,1,17-09-2016
15,60653,1,05-03-2016
15,1409,1,24-10-2016
15,65051,1,11-03-2017
15,34004,1,17-09-2016
15,75174,4,11-03-2017
15,73689,1,11-03-2017
15,17685,1,03-06-2017
15,60613,4,05-03-2016
15,35193,1,11-03-2017
15,34998,1,21-11-2015
15,73068,2,11-03-2017
15,75324,1,17-09-2016
15,34979,1,24-10-2016
15,18045,1,07-01-2017
15,35092,2,11-03-2017
15,60531,2,07-01-2017
15,87673,1,21-11-2015
15,65082,1,19-09-2015
15,73969,2,11-03-2017
15,74718,1,17-09-2016
15,36536,1,05-03-2016
15,75332,1,07-01-2017
15,73054,1,17-09-2016
15,87684,1,11-03-2017
15,18574,1,08-02-2016
15,32439,1,24-10-2016
15,17801,8,11-03-2017
15,43191,1,05-03-2016
15,60530,1,27-11-2016
15,14427,1,10-10-2015
15,74941,2,03-06-2017
15,65083,1,21-11-2015
15,35002,1,11-03-2017
15,64903,2,11-03-2017
15,35004,2,11-03-2017
15,64808,1,10-06-2017
15,64783,1,05-03-2016
15,18584,4,11-03-2017
15,87448,1,26-12-2015
15,13409,1,13-02-2016
15,36703,1,11-03-2017
15,36708,1,10-06-2017
15,36855,1,24-10-2016
15,34986,1,10-10-2015
15,32896,1,07-01-2017
15,32901,1,24-10-2016
15,1412,3,11-03-2017
15,582,1,10-10-2015
15,13431,1,10-01-2016
15,65145,2,11-03-2017
15,64965,3,11-03-2017
15,43285,2,05-03-2016
15,18120,2,05-03-2016
15,87350,2,08-02-2016
15,33941,1,27-11-2016
15,2742,3,11-03-2017
15,14281,1,21-11-2015
15,36161,7,05-02-2017
15,36524,1,05-03-2016
15,35064,1,07-01-2017
15,65088,1,05-02-2017
15,411,1,03-06-2017
15,1392,1,24-10-2016
15,36077,1,21-11-2015
15,34006,1,03-06-2017
15,64964,1,10-01-2016
15,36599,1,11-03-2017
15,9341,2,24-12-2016
15,9410,1,07-01-2017
15,37638,1,27-11-2016
15,57218,1,05-03-2016
15,32904,1,03-06-2017
15,32654,7,03-06-2017
15,73691,8,24-12-2016
15,64549,1,08-02-2016
15,65131,3,27-11-2016
15,35062,3,05-02-2017
15,35306,1,27-11-2016
15,64844,1,21-11-2015
15,33881,1,11-03-2017
15,36760,1,05-02-2017
15,2741,2,07-01-2017
15,17617,2,05-02-2017
15,36858,1,17-09-2016
15,78204,1,17-09-2016
15,36826,1,19-09-2015
15,35057,1,07-01-2017
15,1401,2,17-09-2016
15,822,2,10-01-2016
15,33928,1,21-11-2015
15,33904,2,27-11-2016
15,62642,1,05-03-2016
15,36814,1,26-12-2015
15,9128,1,05-03-2016
15,43567,1,11-03-2017
15,60776,1,26-12-2015
15,39815,2,08-02-2016
15,58821,1,05-03-2016
15,9041,1,26-12-2015
15,87434,1,05-03-2016
15,36550,3,03-06-2017
15,64550,2,26-12-2015
15,35909,1,17-09-2016
15,35255,1,19-09-2015
15,33927,1,21-11-2015
15,65003,1,13-02-2016
15,39712,1,26-12-2015
15,39397,1,10-10-2015
15,60603,1,05-03-2016
15,11700,1,26-12-2015
15,36825,2,26-12-2015
15,58785,4,03-06-2017
15,55722,1,11-03-2017
15,87560,1,26-12-2015
15,87872,1,08-02-2016
15,72905,3,03-06-2017
15,74945,1,07-01-2017
15,74985,3,24-12-2016
15,43197,1,05-03-2016
15,75001,1,24-12-2016
15,43562,1,03-06-2017
15,9263,3,05-02-2017
15,39703,1,07-01-2017
15,58812,1,24-12-2016
15,79208,1,05-02-2017
15,37623,2,24-12-2016
15,36716,1,21-11-2015
15,79323,4,24-10-2016
15,1337,1,03-06-2017
15,64124,1,21-11-2015
15,35309,7,11-03-2017
15,32631,1,11-03-2017
15,39760,1,11-03-2017
15,91022,1,19-09-2015
15,14428,3,10-06-2017
15,9353,2,10-06-2017
15,43183,1,03-06-2017
15,90149,1,07-01-2017
15,90208,1,10-01-2016
15,58826,1,24-10-2016
15,55711,1,17-09-2016
15,33919,1,21-11-2015
15,826,3,03-06-2017
15,35374,1,10-01-2016
15,74958,1,24-10-2016
15,33004,1,10-10-2015
15,62542,1,26-12-2015
15,88858,2,10-10-2015
15,13049,1,11-03-2017
15,89582,1,27-11-2016
15,37639,1,24-10-2016
15,37630,2,11-03-2017
15,79209,2,07-01-2017
15,36715,3,11-03-2017
15,57227,2,26-12-2015
15,55694,2,07-01-2017
15,87876,1,27-11-2016
15,75010,1,24-12-2016
15,13045,1,05-02-2017
15,58924,1,13-02-2016
15,59452,2,05-02-2017
15,9349,2,11-03-2017
15,39814,1,03-06-2017
15,11115,1,11-03-2017
15,55104,3,10-06-2017
15,90126,1,07-01-2017
15,75644,1,26-12-2015
15,79233,3,11-03-2017
15,64152,1,07-01-2017
15,89916,4,05-03-2016
15,90152,1,07-01-2017
15,89917,1,08-02-2016
15,9383,1,07-01-2017
15,43200,1,03-06-2017
15,58979,1,11-03-2017
15,9359,1,05-03-2016
15,13399,1,11-03-2017
15,2754,1,26-12-2015
15,79992,1,21-11-2015
15,79342,2,10-06-2017
15,36103,1,10-06-2017
15,90684,1,11-03-2017
15,64142,2,03-06-2017
15,58825,1,17-09-2016
15,90160,1,07-01-2017
15,12565,1,05-02-2017
15,76536,1,11-03-2017
15,9361,2,07-01-2017
15,58827,2,24-12-2016
15,87739,4,05-03-2016
15,55658,1,21-11-2015
15,11766,6,24-12-2016
15,9483,1,10-10-2015
15,1624,1,24-10-2016
15,36704,1,03-06-2017
15,90678,1,26-12-2015
15,43758,1,07-01-2017
15,88943,2,03-06-2017
15,33367,1,05-03-2016
15,87894,8,03-06-2017
15,58918,4,10-01-2016
15,43222,1,03-06-2017
15,90726,1,26-12-2015
15,6826,2,11-03-2017
15,90693,1,27-11-2016
15,2961,1,05-02-2017
15,9446,2,03-06-2017
15,55697,2,27-11-2016
15,79241,1,24-10-2016
15,79230,1,03-06-2017
15,64766,5,10-06-2017
15,33629,3,17-09-2016
15,33006,1,24-10-2016
15,9365,2,17-09-2016
15,6914,1,21-11-2015
15,9259,2,24-12-2016
15,9357,7,11-03-2017
15,43698,1,07-01-2017
15,9406,1,07-01-2017
15,64709,3,27-11-2016
15,64149,1,26-12-2015
15,9504,1,07-01-2017
15,43818,1,07-01-2017
15,89915,1,27-11-2016
15,55655,1,10-10-2015
15,33355,2,17-09-2016
15,55704,1,10-10-2015
15,43483,3,11-03-2017
15,58977,1,24-12-2016
15,13054,1,27-11-2016
15,64712,1,17-09-2016
15,7444,2,13-02-2016
15,88893,1,17-09-2016
15,55653,1,10-10-2015
15,64137,1,07-01-2017
15,33790,1,10-01-2016
15,9319,2,26-12-2015
15,64767,1,05-03-2016
15,88942,1,10-10-2015
15,64030,1,03-06-2017
15,7447,1,05-02-2017
15,33631,1,19-09-2015
15,87916,1,03-06-2017
15,87796,1,17-09-2016
15,9274,2,03-06-2017
15,79341,2,17-09-2016
15,64769,1,05-02-2017
15,55578,1,27-11-2016
15,89913,1,21-11-2015
15,9380,1,24-12-2016
15,60839,2,05-02-2017
15,2960,1,10-10-2015
15,89623,1,27-11-2016
15,33816,1,10-06-2017
15,90011,1,10-01-2016
15,87690,7,03-06-2017
15,58836,3,05-03-2016
15,43761,2,11-03-2017
15,9053,1,21-11-2015
15,9051,1,17-09-2016
15,33368,3,10-01-2016
15,9360,1,27-11-2016
15,64088,5,10-06-2017
15,79403,1,17-09-2016
15,33619,1,05-03-2016
15,64000,1,13-02-2016
15,87873,3,11-03-2017
15,64029,1,10-06-2017
15,64753,1,08-02-2016
15,33375,5,24-12-2016
15,2971,2,03-06-2017
15,3182,1,24-12-2016
15,33333,1,24-10-2016
15,6806,1,11-03-2017
15,62543,2,27-11-2016
15,64138,2,11-03-2017
15,89578,1,26-12-2015
15,88278,3,05-02-2017
16,11042,8,11-03-2017
16,11097,1,13-12-2015
16,74463,9,11-02-2017
16,73244,1,01-06-2016
16,9259,11,01-06-2017
16,73616,10,18-08-2016
16,55409,1,04-12-2015
16,7443,1,28-04-2017
16,73171,19,11-06-2017
16,73617,3,01-06-2017
16,75073,7,11-06-2017
16,73135,6,11-02-2017
16,73242,1,08-09-2015
16,73089,1,08-09-2015
16,9319,20,11-06-2017
16,73691,18,11-06-2017
16,7647,1,11-02-2017
16,33901,1,27-12-2015
16,73053,1,08-09-2015
16,73054,1,27-12-2015
16,79333,2,11-06-2017
16,73047,1,11-03-2017
16,7662,1,28-10-2015
16,9240,1,28-04-2017
16,73029,1,08-09-2015
16,6644,1,22-07-2016
16,79992,5,29-10-2016
16,79403,2,18-08-2016
16,58989,1,01-06-2017
16,64550,21,11-06-2017
16,17617,13,01-06-2017
16,6826,1,23-04-2016
16,49690,1,07-11-2015
16,12847,1,28-04-2017
16,72885,1,25-09-2015
16,72900,1,04-09-2016
16,73024,1,01-06-2017
16,88278,19,01-06-2017
16,12566,1,28-04-2017
16,87402,1,23-04-2016
16,11700,7,01-06-2017
16,17630,5,04-12-2015
16,12565,3,01-06-2017
16,32385,1,11-03-2017
16,79342,4,14-06-2016
16,7447,9,13-03-2017
16,55645,1,28-04-2017
16,60623,1,05-11-2016
16,7636,1,11-02-2017
16,13214,2,11-03-2017
16,7661,1,23-04-2016
16,72880,1,01-06-2017
16,72883,11,20-01-2017
16,87421,1,02-10-2015
16,443,1,23-10-2015
16,64153,2,28-04-2017
16,444,1,01-06-2017
16,7663,14,11-03-2017
16,79332,1,11-06-2017
16,7445,1,28-04-2017
16,55104,12,28-04-2017
16,59648,7,11-06-2017
16,9128,5,01-06-2017
16,59452,13,11-06-2017
16,58994,1,01-06-2016
16,9372,1,04-02-2017
16,33367,2,04-09-2016
16,63965,1,28-04-2017
16,58993,3,11-06-2017
16,87297,4,13-03-2017
16,11686,3,01-06-2017
16,7757,2,11-02-2017
16,6914,6,20-01-2017
16,7446,5,05-11-2016
16,13400,4,01-06-2017
16,58996,1,28-04-2017
16,87966,1,08-11-2015
16,33670,1,11-02-2017
16,33375,1,24-11-2015
16,60776,1,04-09-2016
16,79208,1,03-03-2017
16,87400,1,04-12-2015
16,3123,24,11-06-2017
16,33914,1,27-12-2015
16,79207,1,03-03-2017
16,7616,1,08-11-2015
16,7449,2,22-07-2016
16,7448,11,01-06-2016
16,33464,1,01-06-2017
16,49320,1,07-11-2015
16,33913,2,23-04-2016
16,60643,1,25-09-2015
16,33447,1,02-10-2015
16,87675,1,20-01-2016
16,32640,2,24-11-2015
16,34940,1,08-09-2015
16,36147,1,13-03-2017
16,73026,1,11-03-2017
16,79341,2,01-06-2016
16,64088,4,01-06-2017
16,64124,10,28-04-2017
16,9507,2,04-09-2016
16,7637,1,08-11-2015
16,48582,1,13-03-2017
16,87816,1,20-01-2016
16,60629,1,25-09-2015
16,58990,4,11-06-2017
16,60774,1,14-06-2016
16,36128,1,08-09-2015
16,36647,1,28-04-2017
16,11766,17,28-04-2017
16,62721,1,11-02-2017
16,60839,4,28-04-2017
16,74985,14,11-03-2017
16,60835,2,28-04-2017
16,49378,1,07-11-2015
16,65073,1,04-12-2015
16,64845,1,25-09-2015
16,33372,5,14-06-2016
16,87534,1,13-03-2017
16,33358,2,11-03-2017
16,63963,1,28-04-2017
16,62350,1,18-08-2016
16,35309,8,01-06-2017
16,14281,19,11-06-2017
16,79399,3,22-07-2016
16,37979,1,02-10-2015
16,11078,1,11-02-2017
16,423,1,20-01-2016
16,34965,6,01-06-2017
16,49127,1,13-03-2017
